table;question;ex_correct;correct_index;correct_any;agg_wrong;sel_wrong;conds_wrong
2-17654695-1;Name Tonnage on 27 september 1941 and a Ship of hmsspringbank?;0.0;-1.0;0.0;0.0;1.0;0.0
2-17654695-1;Which Tonnage is on 25 july 1942?;1.0;1.0;1.0;0.0;0.0;0.0
2-18007110-1;What place is player leo diegel?;1.0;1.0;1.0;0.0;0.0;0.0
2-18007110-1;How much money does player horton smith have?;1.0;1.0;1.0;0.0;0.0;0.0
2-18007110-1;How much money does the player with a score of 74-71-76-76=297 have?;1.0;1.0;1.0;0.0;0.0;0.0
2-18007110-1;What is the sum of the to par with a 76-77-74-75=302 score?;1.0;1.0;1.0;0.0;0.0;0.0
2-18007110-1;Who is the player with a t8 place and a 74-74-76-77=301 score?;1.0;1.0;1.0;0.0;0.0;0.0
2-18007110-1;What country has a 14 to par?;1.0;1.0;1.0;0.0;0.0;0.0
2-17751803-4;What is the score if Millwall is the Home Team?;1.0;1.0;1.0;0.0;0.0;0.0
2-17751803-4;What is the Away team with Newcastle United as the Home team?;1.0;1.0;1.0;0.0;0.0;0.0
2-17751803-4;What is the Score on 27 Jan 1990 with an Away Team of Queens Park Rangers?;1.0;1.0;1.0;0.0;0.0;0.0
2-17751803-4;If the Away Team is Arsenal what is the Score?;1.0;1.0;1.0;0.0;0.0;0.0
2-18338043-3;What is the score for 4-1?;1.0;1.0;1.0;0.0;0.0;0.0
2-176533-1;What is the Population of the Rural Community;0.0;-1.0;0.0;0.0;1.0;0.0
2-176533-1;What is the Area km 2 with a Census Ranking of 1,773 of 5,008?;1.0;1.0;1.0;0.0;0.0;0.0
2-176533-1;With an Area km 2 of less than 130.68, what is McAdam's Population?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18336411-5;Which home had a record of 2-4?;1.0;1.0;1.0;0.0;0.0;0.0
2-18336411-5;Who was the visitor for Chicago Black Hawks on May 6?;1.0;1.0;1.0;0.0;0.0;0.0
2-18336411-5;What day was the visitor Chicago Black Hawks and the record 0-2?;1.0;1.0;1.0;0.0;0.0;0.0
2-18337310-2;What is the total number of Round with a Method of submission (ankle lock), a Location of tokyo, japan, and a Record of 13-5-2?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18341614-11;What is the 140lbs for 130lbs Jake Evans (Mojave)?;0.0;-1.0;0.0;0.0;1.0;1.0
2-17841851-1;Which Nation has Silver smaller than 16, Bronze larger than 6, and Gold of 2?;0.0;-1.0;0.0;0.0;1.0;1.0
2-17841851-1;Which Gold has a Nation of south korea (kor), and Bronze smaller than 65?;1.0;1.0;1.0;0.0;0.0;0.0
2-17841851-1;Which Total has Gold of 2?;1.0;1.0;1.0;0.0;0.0;0.0
2-17841851-1;Which Total has Gold smaller than 12, and a Nation of hong kong (hkg)?;1.0;1.0;1.0;0.0;0.0;0.0
2-17841851-1;Which Gold has a Total of 721?;1.0;1.0;1.0;0.0;0.0;0.0
2-17702363-1;What is the 2007-08 season at Stadio Silvio Piola?;1.0;1.0;1.0;0.0;0.0;0.0
2-17702363-1;What Club in Pizzighettone has a Capacity of 10,000 or greater?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18133211-6;What is the To par of the T6 Place Player with a Score of 68-69-70=207?;1.0;1.0;1.0;0.0;0.0;0.0
2-18133211-6;What is the Country of the T8 Place Player with a Score of 70-67-71=208?;1.0;1.0;1.0;0.0;0.0;0.0
2-18133211-6;What is Peter Jacobsen's Place?;1.0;1.0;1.0;0.0;0.0;0.0
2-18133211-6;What is the To par of the Player with a Score of 71-69-68=208?;1.0;1.0;1.0;0.0;0.0;0.0
2-18133211-6;What is the To par of the Player from Argentina?;1.0;1.0;1.0;0.0;0.0;0.0
2-18018214-3;which Points has Wins smaller than 2?;1.0;1.0;1.0;0.0;0.0;0.0
2-18018214-3;Which Wins has a Draws smaller than 3, and Points of 26?;1.0;1.0;1.0;0.0;0.0;0.0
2-18018214-3;Which Games played has a Points of 6, and Goals scored larger than 12?;1.0;1.0;1.0;0.0;0.0;0.0
2-18018214-3;Which Goals scored has Points larger than 26 and Wins larger than 11?;1.0;1.0;1.0;0.0;0.0;0.0
2-18018214-3;Which Loses has Points smaller than 6?;1.0;1.0;1.0;0.0;0.0;0.0
2-18018214-3;Which Goals conceded has Points of 6 and Draws larger than 0?;1.0;1.0;1.0;0.0;0.0;0.0
2-1816965-1;What round did the spartak moscow club play?;1.0;1.0;1.0;0.0;0.0;0.0
2-1829476-3;What is the total number of Wickets with a 26.13 average?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1829476-3;What is the total rank for player Delyone Borden with more than 15 wickets?;1.0;1.0;1.0;0.0;0.0;0.0
2-1829476-3;What are the total number of Wickets that ranger higher than 5?;1.0;1.0;1.0;0.0;0.0;0.0
2-1829476-3;What was the career of the rank higher than 1, with an average less than 36.13 and 15 wickets, and player George O'Brien?;1.0;1.0;1.0;0.0;0.0;0.0
2-1829476-3;What is the highest rank for less than 15 Wickets?;1.0;1.0;1.0;0.0;0.0;0.0
2-18699515-1;What is the grid with a +0.180 time?;1.0;1.0;1.0;0.0;0.0;0.0
2-18699515-1;What is the sum of laps of the honda cbr1000rr bike, which has a time of +16.569?;1.0;1.0;1.0;0.0;0.0;0.0
2-18699515-1;What is the time of the honda cbr1000rr bike, which has less than 25 laps?;1.0;1.0;1.0;0.0;0.0;0.0
2-18424300-5;What date has a loan expires date of end of the season, and a Position of mf?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18424300-5;What player that has a Position of df, and Loaned to is Stoke City?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18424300-5;What loan expires date has a Date of 29 december 2003?;1.0;1.0;1.0;0.0;0.0;0.0
2-18424300-5;What shows for loaned to when the loan expires end of the season, Francis Jeffers is the player?;1.0;1.0;1.0;0.0;0.0;0.0
2-18424300-5;What player loaned to of Leeds United?;1.0;1.0;1.0;0.0;0.0;0.0
2-18713505-2;What was the 1st leg when team 1 was apoel?;1.0;1.0;1.0;0.0;0.0;0.0
2-18713505-2;What was team 2 when team 1 was omonia?;1.0;1.0;1.0;0.0;0.0;0.0
2-18565772-1;What was the lowest total of medals won by Croatia?;1.0;1.0;1.0;0.0;0.0;0.0
2-18600121-4;Which Worldwide ranking has a 2009 larger than 185,969, and a Country of rwanda?;1.0;1.0;1.0;0.0;0.0;0.0
2-18600121-4;Which Country has a 2009 larger than 527,180, and a Worldwide ranking of 666?;1.0;1.0;1.0;0.0;0.0;0.0
2-18980847-2;Which Goals have Apps smaller than 1?;1.0;1.0;1.0;0.0;0.0;0.0
2-18980847-2;Which National team has a Year of total?;1.0;1.0;1.0;0.0;0.0;0.0
2-18980847-2;How many Goals have a National team of england, and Apps smaller than 6, and a Year of 2012?;1.0;1.0;1.0;0.0;0.0;0.0
2-18980847-2;Which National team has a Club of arsenal, and Apps smaller than 4, and a Year of 2010?;1.0;1.0;1.0;0.0;0.0;0.0
2-18461045-2;Which champion has a Group Stage LLWS in Russellville?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18461045-2;What is the record of the champion in 2008?;1.0;1.0;1.0;0.0;0.0;0.0
2-18553832-4;What nation was number 1 and had a total larger than 5?;1.0;1.0;1.0;0.0;0.0;0.0
2-18553832-4;How many bronzes had a rank of 10 and 0 gold?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18553832-4;Hold many gold had more than 16 bronzes?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18553832-4;What is the lowest amount of gold for more than 16 silver?;1.0;1.0;1.0;0.0;0.0;0.0
2-18600760-16;What is the average population of the township having land of 35.666sqmi and GEO ID over 3807364500?;0.0;10.0;1.0;0.0;0.0;0.0
2-18600760-16;What is the average 2010 population having longitude over -102.353035, latitude over 46.937841, and 0.034 sqmi of water?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18600760-16;What is the highest 2010 population having GEO ID of 3802763220 and longitude over -98.936777?;0.0;6.0;1.0;0.0;0.0;0.0
2-18600760-16;What is the smallest amount of water having landmass over 34.864 sqmi, in Pierce township, with a GEO ID over 3800362460?;1.0;1.0;1.0;0.0;0.0;0.0
2-18951492-2;Which Tally has a County of limerick, and a Rank larger than 1?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18901519-1;Which Bronze has a Silver of 15, and a Total smaller than 54?;1.0;1.0;1.0;0.0;0.0;0.0
2-18901519-1;How many Bronzes have a Rank of 9, and a Silver larger than 2?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18901519-1;How many totals have a Silver of 40, and a Gold smaller than 39?;1.0;1.0;1.0;0.0;0.0;0.0
2-18485402-2;Who's the opponent with a time of 3:24?;1.0;1.0;1.0;0.0;0.0;0.0
2-18485402-2;What's the record that had an opponent of Krzysztof Soszynski and a time of 4:00?;1.0;1.0;1.0;0.0;0.0;0.0
2-18485402-2;What's the time of IFL: Championship Final?;1.0;1.0;1.0;0.0;0.0;0.0
2-18812438-1;Which FA Cup Apps have League Apps of 21?;1.0;1.0;1.0;0.0;0.0;0.0
2-18812438-1;Which Name has a League Cup Goals of 0, and League Apps of 1?;1.0;1.0;1.0;0.0;0.0;0.0
2-18812438-1;Which Total Goals have a League Cup Goals larger than 0, and FA Cup Goals larger than 0?;1.0;1.0;1.0;0.0;0.0;0.0
2-18812438-1;Which Total Goals have Total Apps of 42 (3), and League Goals smaller than 1?;1.0;1.0;1.0;0.0;0.0;0.0
2-18662685-4;What is the lowest rank for the team that raced a time of 6:17.62 and a notes of sa/b?;1.0;1.0;1.0;0.0;0.0;0.0
2-18662685-4;What country has a rank of 3 and notes of r?;1.0;1.0;1.0;0.0;0.0;0.0
2-18737756-2;What conference includes the Indians?;1.0;1.0;1.0;0.0;0.0;0.0
2-18737756-2;What is the location for Lakewood Park Christian?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18737756-2;Which county has the mascot of Bruins?;1.0;1.0;1.0;0.0;0.0;0.0
2-18737756-2;Which school joined in 1971 and left in 1975?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18737756-2;Which IHSAA class A school are the Cavaliers from?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18737756-2;Which county do the Trojans come from?;1.0;1.0;1.0;0.0;0.0;0.0
2-18569011-7;What is the average ranking for a react of 0.17300000000000001 and less than 5 lanes?;1.0;1.0;1.0;0.0;0.0;0.0
2-18880596-4;What is the 4th day when the 2nd day is Bumped Caius?;1.0;1.0;1.0;0.0;0.0;0.0
2-18880596-4;What is the year that the 3rd say is Rowed-Over and the 4th day was bumped Corpus Christi?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18880596-4;What is the 3rd day when the 4th day is bumped by Caius?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18880596-4;What was the 4th day in the year before 2012 that the finish is 33rd?;1.0;1.0;1.0;0.0;0.0;0.0
2-18384663-1;Which Type has a Responsible of stavangerske?;1.0;1.0;1.0;0.0;0.0;0.0
2-18384663-1;Which one was built in 2006 on the vessel named mf ørland?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18609568-4;What is the sum of gold medals won by teams that won 5 total medals and fewer than 2 bronze medals?;1.0;1.0;1.0;0.0;0.0;0.0
2-18609568-4;What is the sum of gold medals won by teams that won fewer than 3 silver medals, more than 1 total medal, and rank 10?;1.0;1.0;1.0;0.0;0.0;0.0
2-18609568-4;What nation won fewer than 14 total medals, 1 silver medal, and rank 5?;1.0;1.0;1.0;0.0;0.0;0.0
2-18942405-3;Which IHSAA Football Class has an IHSAA Class of aa, and an Enrollment of 475?;1.0;1.0;1.0;0.0;0.0;0.0
2-18942405-3;Which School has a Location of peru?;1.0;1.0;1.0;0.0;0.0;0.0
2-18942405-3;Which Mascot has an IHSAA Class of aaa, and a Location of russiaville?;1.0;1.0;1.0;0.0;0.0;0.0
2-18942405-3;Which IHSAA Class has a School of taylor?;1.0;1.0;1.0;0.0;0.0;0.0
2-18753846-1;what is the date when the opponent is leeds united?;1.0;1.0;1.0;0.0;0.0;0.0
2-18753846-1;what is the date when scorers is parkinson?;1.0;1.0;1.0;0.0;0.0;0.0
2-18753846-1;who is the opponent on 31 jul?;1.0;1.0;1.0;0.0;0.0;0.0
2-18753846-1;what is the result when the opponent is blackburn rovers?;1.0;1.0;1.0;0.0;0.0;0.0
2-18847602-2;What was the result on week 6?;1.0;1.0;1.0;0.0;0.0;0.0
2-18847602-2;What is the sum on week against the Tampa Bay Buccaneers with less than 60,320 in attendance?;1.0;1.0;1.0;0.0;0.0;0.0
2-18847602-2;What is the highest week with a w 33-14 result?;1.0;1.0;1.0;0.0;0.0;0.0
2-1876262-7;What percentage of users were using Netscape during the period in which 21.67% were using Firefox?;1.0;1.0;1.0;0.0;0.0;0.0
2-1876262-7;What percentage of users were using Safari during the period in which 2.33% were using Opera?;1.0;1.0;1.0;0.0;0.0;0.0
2-1876262-7;What percentage of users were using Netscape during the period in which 63.67% were using Internet Explorer?;1.0;1.0;1.0;0.0;0.0;0.0
2-1876262-7;What percentage of users were using Firefox during the period in which *0.77% were using Netscape?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1876262-7;What percentage of users were using other Mozilla browsers during the period in which 2.29% were using Opera?;1.0;1.0;1.0;0.0;0.0;0.0
2-1876262-7;What percentage of users were using Opera during the period in which 63.67% were using Internet Explorer?;0.0;-1.0;0.0;0.0;1.0;0.0
2-19001916-2;Which Country has Entities of emsa?;1.0;1.0;1.0;0.0;0.0;0.0
2-19001916-2;Which Power (MW) has a Voltage (kV) of 500, and a Country of argentina?;0.0;-1.0;0.0;0.0;1.0;1.0
2-19001916-2;How much Voltage (kV) has a Country of argentina, and a Power (MW) larger than 30, and a Supply point of yacyretá?;1.0;1.0;1.0;0.0;0.0;0.0
2-186462-1;What is the international alphabet sanskrit transliteration of मेष?;0.0;-1.0;0.0;0.0;1.0;1.0
2-186462-1;What is the quality of the international alphabet of the sanskrit transliteration for the word Dhanus?;0.0;-1.0;0.0;0.0;1.0;1.0
2-186462-1;What is the lowest number for the english word Aquarius?;0.0;-1.0;0.0;0.0;1.0;1.0
2-186462-1;What is the Sanskrit for the Greek word λέων?;1.0;1.0;1.0;0.0;0.0;0.0
2-18675114-5;What date has wrexham as the home team?;1.0;1.0;1.0;0.0;0.0;0.0
2-18675114-5;What away team has 7 as the tie no.?;1.0;1.0;1.0;0.0;0.0;0.0
2-18675114-5;What away team has wrexham as the home team?;1.0;1.0;1.0;0.0;0.0;0.0
2-18675114-5;What home team has 6 as the tie no.?;1.0;1.0;1.0;0.0;0.0;0.0
2-18776687-1;What was the kickoff time for the December 14, 2003 game?;1.0;1.0;1.0;0.0;0.0;0.0
2-18625461-5;What is Zimbabwe's rank?;1.0;1.0;1.0;0.0;0.0;0.0
2-18625461-5;What is Meagen Nay's rank with a lane greater than 5?;1.0;1.0;1.0;0.0;0.0;0.0
2-1893924-10;What is the debut year for the player with fewer than 54 games, fewer than 8 goals and 1989 at club?;0.0;-1.0;0.0;1.0;1.0;1.0
2-1893924-10;What are the years for the player with fewer than 62 goals, debut year of 1981 and 28 games?;0.0;-1.0;0.0;0.0;1.0;1.0
2-1893924-10;What is the debut year of Mark Eaves?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18434466-26;How many times is the team nu bulldogs and the women's is less than 19?;1.0;1.0;1.0;0.0;0.0;0.0
2-18434466-26;what is the average women's when men's is less than 113, the team is ue red warriors and the rank is higher than 6?;1.0;1.0;1.0;0.0;0.0;0.0
2-18434466-26;what is the least rank when the total is less than 219 and women's is less than 19?;1.0;1.0;1.0;0.0;0.0;0.0
2-18984749-2;Which Player has a Total of 9, and an Opposition of offaly?;1.0;1.0;1.0;0.0;0.0;0.0
2-18984749-2;Which County has an Opposition of offaly?;1.0;1.0;1.0;0.0;0.0;0.0
2-18984749-2;Which Player has a Total smaller than 11, and a Tally of 0-9?;1.0;1.0;1.0;0.0;0.0;0.0
2-18811891-4;What country has todd hamilton as the player?;1.0;1.0;1.0;0.0;0.0;0.0
2-18811891-4;What country has david toms as the player?;1.0;1.0;1.0;0.0;0.0;0.0
2-1859805-1;Which date was a rest day?;1.0;1.0;1.0;0.0;0.0;0.0
2-1871974-2;What is the location for 2012?;1.0;1.0;1.0;0.0;0.0;0.0
2-185421-3;What are the rounds for champion New Zealand (130 points)?;1.0;1.0;1.0;0.0;0.0;0.0
2-185421-3;For which season is Tim Mikkelson player of the year?;1.0;1.0;1.0;0.0;0.0;0.0
2-18649568-1;What company collaborated in SBI-087 for rheumatoid arthritis?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18649568-1;What company collaborated in non-hodgkin lymphoma?;1.0;1.0;1.0;0.0;0.0;0.0
2-18649568-1;What company collaborated in pre-clinical autoimmune disease and inflammation?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18649568-1;Which study included autoimmune disease and inflammation?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18649568-1;What did the phase 2b status target?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18649568-1;What company collaborated with non-hodgkin lymphoma?;1.0;1.0;1.0;0.0;0.0;0.0
2-18600760-2;what is the average water sqmi with a population (2010) more than 47 in the Brenna Township with Longitude less than -97.171507;1.0;1.0;1.0;0.0;0.0;0.0
2-18600760-2;what is the latitude for the berlin township with a geo id less than 3801706260;0.0;-1.0;0.0;1.0;1.0;1.0
2-18600760-2;what is the highest ANSI code with a latitude more than 47.623288 and a geo id more than 3805508060 with land (sqmi) more than 35.66 and a longitude less than -102.054248;0.0;-1.0;0.0;0.0;1.0;1.0
2-18600760-2;what is the lowest latitude for the land sqmi less than 32.696 and a water sqmi less than 0;0.0;-1.0;0.0;0.0;1.0;1.0
2-18734371-3;What's the sum of Quantity for the Class of 1928 of CI-30?;1.0;1.0;1.0;0.0;0.0;0.0
2-18734371-3;What Class to 1928 has the Quantity smaller than 440 and Seats of 29/29?;0.0;-1.0;0.0;0.0;1.0;1.0
2-186468-3;What is the best fit (all data) when the parameter shows fluctuation amplitude at 8h −1 mpc?;0.0;-1.0;0.0;0.0;1.0;1.0
2-186468-3;What is the symbol when the best fit (WMAP, extra parameter) of –, and a Best fit (WMAP only) is .4 ± .3?;0.0;-1.0;0.0;0.0;1.0;1.0
2-186468-3;What is the best fit (WMAP, extra parameter)when the best fit (all data) is .0224 ± .0009?;0.0;-1.0;0.0;0.0;1.0;0.0
2-186468-3;What is the best fit (all data) when the best fit (WMAP, extra parameter) shows —?;1.0;1.0;1.0;0.0;0.0;0.0
2-186468-3;What is the parameter when the best fit (WMAP only) is .9 ± .1, and symbol is a?;1.0;1.0;1.0;0.0;0.0;0.0
2-186468-3;What is the parameter when the best fit (WMAP only) is .9 ± .1, and a best fit (WMAP, extra parameter) is .92 ± .12?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18625461-3;What is the highest heat for more than 3 lanes and a time of 2:09.12?;1.0;1.0;1.0;0.0;0.0;0.0
2-18625461-3;What is Russia's time with a heat higher than 3?;1.0;1.0;1.0;0.0;0.0;0.0
2-18625461-3;What is Hungary's time with a heat higher than 2 and two lanes?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18517754-1;When the name is badnawar, and the reserved for (sc / st /none) of none what is the constituency number?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517754-1;What is the number of electorates when the name is badnawar?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517754-1;What is the average number of electorates (2009) when the district is indore?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517754-1;What is the name when the reserved is (sc / st /none) of st, with a constituency number 196?;1.0;1.0;1.0;0.0;0.0;0.0
2-18579345-3;What is the nationality for rank 27?;1.0;1.0;1.0;0.0;0.0;0.0
2-18830507-4;What is the sum rating with more than 1 comp for mark miller?;0.0;-1.0;0.0;1.0;1.0;1.0
2-18830507-4;What is the games average with less than 3.8 in rating and less than 9 yards?;1.0;1.0;1.0;0.0;0.0;0.0
2-18830507-4;What is the average rating for john kidd with more than 0 yards?;1.0;1.0;1.0;0.0;0.0;0.0
2-18933007-3;Which Share of seats has a European election (UK) of 2009?;1.0;1.0;1.0;0.0;0.0;0.0
2-18933007-3;Which European election (UK) has a Share of votes of 19%?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517077-3;What is the fewest bronzes for ranks of 3 with totals under 2?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517077-3;Which rank is Austria?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517077-3;What is the sum of bronzes for countries with 1 gold and under 1 silver?;1.0;1.0;1.0;0.0;0.0;0.0
2-18517077-3;What is the total number of totals for nations with 1 silver and more than 1 bronze?;1.0;1.0;1.0;0.0;0.0;0.0
2-18951015-4;What is the Nationality of the athlete in 1999 Fort-de-France in the Triple Jump?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18951015-4;What is the Date of the athlete in the shot put Event?;1.0;1.0;1.0;0.0;0.0;0.0
2-18940583-3;What District has a Member with a First Election date of 1985?;1.0;1.0;1.0;0.0;0.0;0.0
2-18940583-3;What Party is Member Alicia Hughes from?;1.0;1.0;1.0;0.0;0.0;0.0
2-18940583-3;What Position does First Elected in 2003 William D. Euille hold ?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18940583-3;What is Kerry J. Donley's First Election date?;1.0;1.0;1.0;0.0;0.0;0.0
2-18940583-3;What is Kerry J. Donley's Party?;1.0;1.0;1.0;0.0;0.0;0.0
2-18940583-3;What is the Position of the person with a First Election of 1988 as Vice Mayor 2009?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18616766-3;What are the final points a 0 total and 22 draws?;1.0;1.0;1.0;0.0;0.0;0.0
2-18616766-3;Who received 6,131 televotes?;0.0;-1.0;0.0;0.0;1.0;0.0
2-18616766-3;What are televotes for 1 draw?;1.0;1.0;1.0;0.0;0.0;0.0
2-185274-1;What is the draw for the artist Ketil Stokkan which has less than 44 points?;1.0;1.0;1.0;0.0;0.0;0.0
2-185274-1;Which artist speaks croatian?;1.0;1.0;1.0;0.0;0.0;0.0
2-18746466-1;what is 2006/07 when 2007/08 is nr?;0.0;-1.0;0.0;0.0;1.0;1.0
2-18746466-1;what is 2010/11 when 2003/04 is former ranking tournaments?;1.0;1.0;1.0;0.0;0.0;0.0
2-18746466-1;what is 2005/06 when 2004/05 is not held and 2010/11 is a?;0.0;-1.0;0.0;0.0;1.0;1.0
